topic_id,subject,topic_name,monte_carlo_prob,nptel_heat_score,prof_bias_score
802,CS - Operating Systems,Deadlocks - Deadlock Properties and Detection,0.04582733690366641,0.00240410858400587,0.0
803,CS - Engineering Mathematics,Linear Algebra - Systems of Linear Equations (Null Space),0.1054223297135872,0.0,0.0
804,General Aptitude,Numerical Ability - Mensuration and Geometry,0.12170366001303264,0.0,0.0
805,CS - Engineering Mathematics,Probability and Statistics - Conditional Probability and Bayes' Theorem,0.1054223297135872,0.0,0.0
806,CS - Computer Networks,Network Security - Digital Signatures and Cryptographic Attacks,0.048629636577785254,0.0,0.0
807,CS - Theory of Computation,"Undecidability - Rice's Theorem, Decidable Problems",0.07299755658574755,0.033056493030080715,0.0
808,CS - Engineering Mathematics,Mathematical Logic - Logical Puzzles,0.1054223297135872,0.0,0.0
809,CS - Engineering Mathematics,Probability - Binomial Probability,0.1054223297135872,0.004923614380044023,0.0
810,CS - Programming and Data Structures,Programming in C - Pointer Arithmetic and String Functions,0.10545683565696502,0.09270350227439474,0.0
811,CS - Compiler Design,Syntax Analysis - Parsing Techniques,0.03243828900977912,0.0,0.0
812,CS - Engineering Mathematics,Discrete Mathematics - Recurrence Relations,0.1054223297135872,0.23539756419662516,0.0
813,CS - Engineering Mathematics,Linear Algebra - Properties of Invertible Matrices,0.1054223297135872,0.0,0.0
814,CS - Theory of Computation,Context-Free Grammars and Push-Down Automata - Pumping Lemma for Context-Free Languages,0.07299755658574755,0.0,0.0
815,CS - Compiler Design,Intermediate Representation - AST and CFG,0.03243828900977912,0.0,0.0
816,CS - Engineering Mathematics,Probability - Combinatorics and Probability,0.1054223297135872,0.013559172413793107,0.0
817,CS - Computer Organization and Architecture,Instruction Pipelining - Pipeline Performance with Data Hazards and Speedup Calculation,0.07298604924561768,0.0,0.0
818,CS - Programming and Data Structures,Heaps - Max-Heap Property,0.10545683565696502,0.0,0.0
819,CS - Databases,File Structures and Indexing - Index File Size Calculation,0.06487775641365104,0.0,0.0
820,DA - Probability and Statistics,Expectation - Law of Total Expectation,0.008368046624628868,0.0,0.0
821,CS - Operating System,Processes and System Calls - System Calls versus Library Functions,0.08113754992326849,0.0,0.0
822,CS - Computer Organization and Architecture,Memory Hierarchy - Cache Write Policies,0.07298604924561768,0.0,0.0
823,CS - Computer Organization and Architecture,Pipelining - Pipeline Performance with Multiple Functional Units,0.07298604924561768,0.0,0.0
824,CS - Engineering Mathematics,Graph Theory - Handshaking Lemma,0.1054223297135872,0.0,0.0
825,CS - Computer Organization and Architecture,I/O Organization - Disk Addressing,0.07298604924561768,0.0,0.0
826,DA - Linear Algebra,Matrices - Rank-One Update,0.004406859254495474,0.0,0.0
827,CS - Engineering Mathematics,Discrete Mathematics - Group Theory and Equivalence Relations (Conjugacy),0.1054223297135872,0.05634629493763758,0.0
828,DA - Machine Learning,Supervised Learning - Support Vector Machines (SVM),0.0066121157200683895,0.0,0.19929834519468953
829,CS - Engineering Mathematics,Calculus - Monotonicity of Functions,0.1054223297135872,0.0,0.0
830,CS - Databases,Transactions and Concurrency Control - Conflict Serializability and Precedence Graphs,0.06487775641365104,0.0,0.0
831,CS - Programming and Data Structures,Trees - Graph Traversal (BFS and DFS) on Trees,0.10545683565696502,0.0,0.0
832,DA - Linear Algebra,Linear Transformations - Projection Matrices,0.004406859254495474,0.0,0.0
833,CS - Engineering Mathematics,Discrete Mathematics - Combinatorics (Complementary Counting),0.1054223297135872,0.036800164343360246,0.0
834,CS - Algorithms,Graph Algorithms - Properties of BFS and DFS Trees,0.056817630978816445,0.0,0.0
835,CS - Engineering Mathematics,Discrete Mathematics - Set Theory and Cardinality,0.1054223297135872,0.03170946441672781,0.0
836,CS - Theory of Computation,Formal Languages - Closure Properties of Language Classes,0.07299755658574755,0.0,0.19584459062503953
837,CS - Computer Organization and Architecture,Instruction Set Architecture - Instruction Format Design,0.07298604924561768,0.0015386294937637572,0.0
838,CS - Databases,File Structures and Indexing - File Organization,0.06487775641365104,0.0,0.0
839,CS - Algorithms,Sorting - Selection Sort Complexity,0.056817630978816445,0.0046955245781364644,0.0
840,CS - Digital Logic,Number Systems and Representations - IEEE 754 Floating-Point Representation (Normalized Numbers),0.04861885724656857,0.0,0.0
841,DA - Probability and Statistics,Continuous Random Variables - Probability from CDF,0.008368046624628868,0.0,0.0
842,CS - Computer Networks,"Transport Layer - TCP Connection Management, Half-Open Connections, and RST segment",0.048629636577785254,0.0,0.0
843,GA - Analytical Aptitude,Letter Series - Odd One Out,0.017616999084000946,0.0,0.0
844,CS - Algorithms,Number Theoretic Algorithms - Euclidean Algorithm for GCD (Recursive),0.056817630978816445,0.0,0.0
845,CS - Engineering Mathematics,Discrete Mathematics - Combinatorics (Integer Partitions),0.1054223297135872,0.010698283198826122,0.0
846,CS - Computer Organization and Architecture,Input/Output (I/O) Systems - Direct Memory Access (DMA),0.07298604924561768,0.0,0.0
847,CS - Algorithms,Sorting - Quicksort Analysis and Probability,0.056817630978816445,0.005869405722670581,0.0
848,CS - Computer Networks,Medium Access Control - Pure ALOHA Throughput Calculation,0.048629636577785254,0.0,0.0
849,CS - Compiler Design,Code Optimization - Basic Blocks,0.03243828900977912,0.0,0.0
850,CS - Compiler Design,Intermediate Code Generation - Backpatching,0.03243828900977912,0.0,0.0
851,CS - Databases,"Database Design and Normalization - BCNF, Dependency Preservation, and Lossless Decomposition",0.06487775641365104,0.0,0.0
852,CS - Programming and Data Structures,Data Structures - Linked Lists,0.10545683565696502,0.21247248716067502,0.0
853,DA - Databases,Relational Database Design - Dependency Preservation,0.0026465337442448454,0.0,0.0
854,CS - Operating Systems,CPU Scheduling - Starvation,0.04582733690366641,0.0,0.0
855,CS - Algorithms,"Graph Algorithms - Minimum Spanning Trees (MST), Kruskal's Algorithm",0.056817630978816445,0.0,0.0
856,DA - Probability and Statistics,Conditional Probability - Bayes' Theorem,0.008368046624628868,0.0,0.0
857,General Aptitude,Numerical Ability - Coordinate Geometry,0.12170366001303264,0.0,0.0
858,CS - Digital Logic,Boolean Algebra - K-Map Simplification,0.04861885724656857,0.0,0.0
859,CS - Engineering Mathematics,Probability and Statistics - Continuous Probability and Quadratic Equations,0.1054223297135872,0.0,0.0
860,CS - Compiler Design,Code Optimization - Liveness Analysis Applications,0.03243828900977912,0.0,0.0
861,CS - Theory of Computation,Regular Languages - Language Operations,0.07299755658574755,0.07630227439471755,0.6049978389691195
862,CS - Digital Logic,Boolean Algebra and Logic Gates - Boolean Function Minimization using K-Maps or Algebraic Manipulation,0.04861885724656857,0.0,0.0
863,CS - Databases,Functional Dependencies - Minimal Cover,0.06487775641365104,0.0,0.0
864,CS - Computer Organization and Architecture,Pipelining - Pipeline Hazards and Performance,0.07298604924561768,0.0,0.0
865,CS - Algorithms,Algorithm Analysis - Time Complexity of Nested Loops,0.056817630978816445,0.0,0.0
866,CS - Compiler Design,Syntax Directed Translation - S-Attributed Definitions and Operator Precedence,0.03243828900977912,0.009170946441672781,0.0
867,CS - Programming and Data Structures,Data Structures - Binary Search Trees and Combinatorics,0.10545683565696502,0.01847965487894351,0.0
868,GA - Quantitative Aptitude,Logarithms - Exponential Models,0.03920341122283779,0.0,0.0
869,CS - Programming and Data Structures,Programming in C - Evaluating Polynomials using Horner's Method,0.10545683565696502,0.0,0.0
870,CS - Digital Logic,Boolean Algebra - Boolean Identities,0.04861885724656857,0.0,0.0
871,CS - Databases,Relational Algebra - Division Operator,0.06487775641365104,0.0,0.0
872,CS - Computer Organization and Architecture,Instruction Set Architecture - PC-Relative Addressing,0.07298604924561768,0.0,0.0
873,CS - Programming and Data Structures,Data Structures - Binary Search Trees,0.10545683565696502,0.008567660748349231,0.0
874,CS - Engineering Mathematics,Linear Algebra - Rank of a Matrix,0.1054223297135872,0.0,0.0
875,CS - Engineering Mathematics,Discrete Mathematics - Graph Theory (Cayley's Formula),0.1054223297135872,0.009170946441672781,0.0
876,CS - Compiler Design,Parsing - LR Parsers and Rightmost Derivation,0.03243828900977912,0.0,0.0
877,GA - Verbal Ability,Vocabulary - Word Meaning in Context,0.02685821019834579,0.0,0.0
878,CS - Engineering Mathematics,"Probability and Statistics - Covariance, Variance, and Cauchy-Schwarz Inequality",0.1054223297135872,0.0,0.0
879,CS - Programming and Data Structures,"Data Structures - Trees, Tree Traversal",0.10545683565696502,0.0030051357300073375,0.0
880,CS - Operating Systems,Process Synchronization - Race Conditions,0.04582733690366641,0.0,0.0
881,CS - Computer Organization and Architecture,Memory System - Row-Major Order and Locality,0.07298604924561768,0.0012309035950110057,0.0
882,CS - Web Technologies,HTML - Base Tag,0.0008851672269829002,0.0,0.0
883,CS - Operating Systems,CPU Scheduling - Round Robin Scheduling,0.04582733690366641,0.0,0.0
884,GA - Quantitative Aptitude,Averages - Weighted Average,0.03920341122283779,0.0,0.0
885,CS - Databases,Concurrency Control - Recoverability,0.06487775641365104,0.0,0.0
886,CS - Digital Logic,Computer Arithmetic - Carry Lookahead Adder,0.04861885724656857,0.0036927107850330165,0.0
887,GA - Analytical Aptitude,Coding-Decoding - Logical Reasoning,0.017616999084000946,0.0,0.0
888,GA - Quantitative Aptitude,Coordinate Geometry - Distance Formula,0.03920341122283779,0.0,0.0
889,CS - Compiler Design,Phases of a Compiler - Semantic Analysis and Type Checking,0.03243828900977912,0.0,0.0
890,CS - Programming and Data Structures,Programming in C - Static Variables and Bitwise Operations,0.10545683565696502,0.030416199559794584,0.0
891,CS - Computer Networks,Network Layer - Route Aggregation (CIDR),0.048629636577785254,0.0,0.0
892,CS - Algorithms,Asymptotic Analysis - Growth of Functions,0.056817630978816445,0.0,0.0
893,DA - Machine Learning,Dimensionality Reduction - Principal Component Analysis (PCA),0.0066121157200683895,0.0,0.0
894,CS - Databases,Relational Database Design - Normalization and Decomposition Properties,0.06487775641365104,0.0,0.0
895,CS - Engineering Mathematics,Calculus - Polynomials and Derivatives,0.1054223297135872,0.0,0.0
896,CS - Digital Logic,Combinational Circuits - Decoders and Multiplexers,0.04861885724656857,0.0,0.0
897,CS - Theory of Computation,Context-Free Grammars and Push-Down Automata - PDA Language Recognition and String Counting,0.07299755658574755,0.0,0.0
898,General Aptitude,Verbal Ability - Vocabulary (Phrasal Verbs),0.12170366001303264,0.0,0.0
899,GA - Verbal Ability,Vocabulary - Homophones (personnel vs. personal),0.02685821019834579,0.0,0.0
900,GA - Quantitative Aptitude,Calculus - Area Under Curve (Integration),0.03920341122283779,0.0,0.0
901,CS - Engineering Mathematics,Calculus - Continuity and Improper Integrals,0.1054223297135872,0.0,0.0
902,CS - Digital Logic,Sequential Circuits - State Analysis,0.04861885724656857,0.018030814380044023,0.0
903,DA - Algorithms,Sorting Algorithms - Insertion Sort,0.0035214591728229662,0.0,0.0
904,GA - Verbal Ability,Grammar - Adverbs,0.02685821019834579,0.0,0.0
905,CS - Programming and Data Structures,Programming in C - Function Calls and Loops,0.10545683565696502,0.04492445018341894,0.0
906,CS - Engineering Mathematics,Calculus - Continuity,0.1054223297135872,0.0,0.0
907,CS - Engineering Mathematics,"Discrete Mathematics - Set Theory, Cardinality, and Functions (Injections, Surjections, Bijections)",0.1054223297135872,0.0092558180484226,0.0
908,CS - Programming and Data Structures,Programming in C - Pointers and Array Arithmetic,0.10545683565696502,0.13913893000733674,0.0
909,DA - Programming and Algorithms,Recursion - List Reversal,0.0017651122503230532,0.0,0.0
910,GA - Quantitative Aptitude,Combinatorics - Combination with Repetition,0.03920341122283779,0.0,0.0
911,DA - Probability and Statistics,Expectation - Conditional Expectation and Recurrence,0.008368046624628868,0.0,0.0
912,CS - Computer Networks,Data Link Layer - Sliding Window Protocols and Link Utilization Calculation,0.048629636577785254,0.0,0.0
913,CS - Programming and Data Structures,Programming in C - Recursion and Pointers,0.10545683565696502,0.04520881115187088,0.0
914,CS - Computer Organization and Architecture,Data Representation - Endianness (Little vs. Big Endian),0.07298604924561768,0.0,0.0
915,CS - Computer Networks,"Application Layer - Web Browsing Process (DNS, TCP, HTTP)",0.048629636577785254,0.0,0.0
916,GA - Quantitative Aptitude,Set Theory - Venn Diagrams,0.03920341122283779,0.0,0.0
917,GA - Spatial Aptitude,Cubes and Cuboids - Cutting,0.008808261396316252,0.0,0.0
918,CS - Computer Organization and Architecture,Memory System - DRAM and Refresh Cycles,0.07298604924561768,0.0,0.0
919,General Aptitude,Verbal Ability - Analogy,0.12170366001303264,0.0,0.0
920,GA - Analytical Aptitude,Graph Theory - Map Coloring,0.017616999084000946,0.0,0.0
921,CS - Computer Organization and Architecture,Cache Memory - Cache Addressing,0.07298604924561768,0.018782098312545858,0.0
922,CS - Programming and Data Structures,Hashing - Uniform Hashing Expectation,0.10545683565696502,0.02103595011005136,0.0
923,CS - Computer Organization and Architecture,Pipelining - Performance Evaluation and Speedup,0.07298604924561768,0.0,0.0
924,CS - Engineering Mathematics,Linear Algebra - Eigenvalues,0.1054223297135872,0.0,0.0
925,CS - Computer Organization and Architecture,Memory Hierarchy - Direct Mapped Cache Analysis,0.07298604924561768,0.007385421570066035,0.0
926,CS - Compiler Design,Syntax Analysis - LALR(1) vs LR(1) Parsers,0.03243828900977912,0.0,0.0
927,CS - Compiler Design,Syntax Directed Translation - Attribute Grammars and SDD,0.03243828900977912,0.0,0.0
928,CS - Algorithms,Sorting - Time Complexity of Sorting Algorithms,0.056817630978816445,0.007336757153338224,0.0
929,CS - Computer Organization and Architecture,Memory System - Average Memory Access Time (AMAT) with multiple caches,0.07298604924561768,0.0,0.0
930,CS - Digital Logic,Combinational Circuits - Multiplexer Implementation,0.04861885724656857,0.0,0.0
931,CS - Computer Organization and Architecture,Data Representation - IEEE 754 Floating-Point Arithmetic,0.07298604924561768,0.007336757153338224,0.0
932,GA - Analytical Aptitude,Logical Puzzles - Arrangement and Distribution,0.017616999084000946,0.0,0.0
933,CS - Engineering Mathematics,Discrete Mathematics - Algebraic Structures,0.1054223297135872,0.05409244314013207,0.0
934,CS - Engineering Mathematics,Probability - Geometric Probability and Expectation,0.1054223297135872,0.0,0.0
935,GA - Analytical Aptitude,Logical Puzzles - Deductive Reasoning,0.017616999084000946,0.0,0.0
936,CS - Digital Logic,Sequential Circuits - Flip-Flops and State Diagrams,0.04861885724656857,0.035216434336023485,0.0
937,GA - Analytical Aptitude,Counting - Counting Rectangles,0.017616999084000946,0.0,0.0
938,CS - Algorithms,Graph Algorithms - Topological Sorting,0.056817630978816445,0.0,0.0
939,CS - Programming and Data Structures,Stacks and Queues - Basic Operations on Stacks and Queues,0.10545683565696502,0.004987323257520177,0.0
940,GA - Verbal Ability,Vocabulary - Odd One Out,0.02685821019834579,0.0,0.0
941,CS - Engineering Mathematics,Graph Theory - Graph Coloring,0.1054223297135872,0.001923286867204696,0.0
942,CS - Operating Systems,Process Management - Process States,0.04582733690366641,0.0,0.0
943,DA - Probability and Statistics,Probability Distributions - Exponential Distribution,0.008368046624628868,0.0,0.0
944,CS - Computer Networks,Transport Layer - TCP Congestion Control,0.048629636577785254,0.0,0.0
945,GA - Verbal Ability,Logical Inference - Counterfactual Conditionals,0.02685821019834579,0.0,0.0
946,DA - Calculus,Differential Calculus - Derivative of Sigmoid Function,0.00352253587875968,0.0,0.0
947,CS - Operating Systems,CPU Scheduling - Shortest Remaining Time First (SRTF),0.04582733690366641,0.0,0.0
948,CS - Programming and Data Structures,Algorithm Analysis - Loop Invariants,0.10545683565696502,0.007336757153338224,0.0
949,CS - Engineering Mathematics,Discrete Mathematics - Predicate Logic and Induction,0.1054223297135872,0.17996856346294937,0.0
950,CS - Computer Organization and Architecture,CPU Architecture - Stack Operations and CALL instruction,0.07298604924561768,0.0,0.0
951,DA - Artificial Intelligence,Search Algorithms - Comparison of BFS and DFS,0.0017576184229337092,0.0,0.30629191921383037
952,CS - Compiler Design,Code Optimization - Register Allocation,0.03243828900977912,0.0,0.0
953,CS - Databases,Concurrency Control - Conflict Serializability,0.06487775641365104,0.0,0.0
954,CS - Engineering Mathematics,Calculus - Limits,0.1054223297135872,0.0,0.0
955,CS - Programming and Data Structures,Programming in C - Loop Analysis,0.10545683565696502,0.07085546588407925,0.0
956,CS - Computer Networks,Wireless Networks - IEEE 802.11 MAC,0.048629636577785254,0.0,0.0
957,CS - Algorithms,Graph Algorithms - Shortest Path Algorithms (Dijkstra's),0.056817630978816445,0.0,0.0
958,CS - Theory of Computation,Turing Machines and Undecidability - Decidability of Language Properties for DFAs and PDAs,0.07299755658574755,0.0,0.0
959,GA - Quantitative Aptitude,Algebra - Absolute Value,0.03920341122283779,0.0,0.0
960,CS - Engineering Mathematics,Linear Algebra - LU Decomposition,0.1054223297135872,0.0,0.0
961,CS - Programming and Data Structures,Data Structures - Young Tableau,0.10545683565696502,0.0,0.0
962,DA - Artificial Intelligence,Adversarial Search - Alpha-Beta Pruning,0.0017576184229337092,0.0,0.19602682829685145
963,CS - Algorithms,Graph Algorithms - DFS and Connected Components,0.056817630978816445,0.0,0.0
964,CS - Computer Organization and Architecture,Pipelining and Parallel Processing - Amdahl's Law and Performance,0.07298604924561768,0.0,0.0
965,CS - Computer Networks,IP Protocol - IP Fragmentation,0.048629636577785254,0.00721232575201761,0.0
966,CS - Engineering Mathematics,Calculus - Differentiation and Integration,0.1054223297135872,0.0,0.0
967,GA - Verbal Ability,Vocabulary - Figurative Language,0.02685821019834579,0.0,0.0
968,CS - Engineering Mathematics,Discrete Mathematics - Combinatorics (Counting with Constraints),0.1054223297135872,0.026209009537784298,0.0
969,GA - Quantitative Aptitude,Geometry - Area of Rectangles,0.03920341122283779,0.0,0.0
970,CS - Theory of Computation,Finite Automata and Regular Languages - NFA to Regular Expression,0.07299755658574755,0.0,0.0
971,CS - Data Structures,Stacks - Min Stack Problem,0.004849599702058917,0.0,0.0
972,CS - Programming and Data Structures,Programming in C - Recursion and I/O,0.10545683565696502,0.02363316214233309,0.0
973,CS - Programming and Data Structures,Programming in C - Control Flow (while loop),0.10545683565696502,0.07336757153338225,0.0
974,CS - Algorithms,Algorithm Analysis - Loop Invariants,0.056817630978816445,0.0,0.0
975,CS - Operating System,Memory Management - Multi-level Paging and Page Table Size Calculation,0.08113754992326849,0.0,0.0
976,CS - Databases,SQL - SQL Query with GROUP BY and Aggregation (Implicit Join),0.06487775641365104,0.0,0.0
977,CS - Programming and Data Structures,Data Structures - Linked Lists and Time Complexity Analysis,0.10545683565696502,0.2620102714600147,0.0
978,CS - Algorithms,Searching - Time Complexity,0.056817630978816445,0.0,0.0
979,CS - Compiler Design,Runtime Environments - Activation Trees,0.03243828900977912,0.0,0.0
980,CS - Algorithms,Asymptotic Analysis - Big-O and Omega Notation,0.056817630978816445,0.0,0.0
981,CS - Programming and Data Structures,Trees - Binary Search Tree Properties,0.10545683565696502,0.005869405722670581,0.0
982,CS - Databases,Transaction Management - ACID Properties,0.06487775641365104,0.0,0.0
983,CS - Engineering Mathematics,"Graph Theory - Permutation Graphs, Graph Properties",0.1054223297135872,0.010709575935436538,0.0
984,CS - Programming and Data Structures,Programming in C - Storage Classes and Memory Management,0.10545683565696502,0.011738811445341162,0.0
985,CS - Software Engineering,Software Project Management - COCOMO Model,0.0070455287321587266,0.0,0.0
986,CS - Programming and Data Structures,Recursion - Analysis of Recursive Calls,0.10545683565696502,0.014036862215700661,0.0
987,DA - Discrete Mathematics,Propositional Logic - Tautologies,0.0013240876940712615,0.0,0.0
988,CS - Engineering Mathematics,Discrete Mathematics - Relations and Their Properties (Equivalence Relations),0.1054223297135872,0.009170946441672781,0.0
989,CS - Computer Organization and Architecture,"Memory Hierarchy - Cache Policies (Write-Through, Write-Back, Write-Allocate)",0.07298604924561768,0.0,0.0
990,CS - Algorithms,Graph Algorithms - Minimum Spanning Tree Properties,0.056817630978816445,0.0,0.0
991,GA - Verbal Ability,Reading Comprehension - Logical Matching,0.02685821019834579,0.0,0.0
992,CS - Algorithms,Recursion - Analysis of Recursive Functions,0.056817630978816445,0.2644519442406457,0.0
993,CS - Operating Systems,Process Synchronization - Semaphores,0.04582733690366641,0.0,0.0
994,CS - Software Engineering,Software Testing - Testing Types and Techniques,0.0070455287321587266,0.0,0.0
995,CS - Programming and Data Structures,"Programming in C - Functions, Bitwise operations, and Exponentiation",0.10545683565696502,0.06737479090242116,0.0
996,GA - Quantitative Aptitude,Profit and Loss - Percentage Calculations,0.03920341122283779,0.0,0.0
997,CS - Engineering Mathematics,Linear Algebra - Determinants,0.1054223297135872,0.0,0.0
998,CS - Databases,Relational Database Design - Armstrong's Axioms,0.06487775641365104,0.0,0.0
999,CS - Engineering Mathematics,"Discrete Mathematics - Group Theory (Cyclic Groups, Lagrange's Theorem, Groups of Prime Order)",0.1054223297135872,0.04132061628760089,0.0
1000,CS - Computer Networks,TCP - TCP Properties,0.048629636577785254,0.0,0.0
1001,GA - Analytical Aptitude,Function Analysis - Monotonic Functions,0.017616999084000946,0.0,0.0
1002,GA - Verbal Ability,Vocabulary - Word Definitions,0.02685821019834579,0.0,0.0
1003,DA - Probability and Statistics,Probability Distributions - Chi-Squared Distribution,0.008368046624628868,0.0,0.0
1004,CS - Operating Systems,Process Synchronization - Critical Section Problem (Peterson's Algorithm),0.04582733690366641,0.0,0.0
1005,CS - Programming and Data Structures,Data Structures - Heaps (Heapify),0.10545683565696502,0.0,0.0
1006,GA - Quantitative Aptitude,Probability - Counting Principles,0.03920341122283779,0.0,0.0
1007,CS - Operating Systems,Memory Management - Paging and Virtual Address,0.04582733690366641,0.0,0.0
1008,CS - Theory of Computation,Context-Free Grammars and Push-Down Automata - Properties of Context-Free Languages,0.07299755658574755,0.0,0.0
1009,CS - Algorithms,"Graph Algorithms - DFS, BFS, Graph Traversal Properties",0.056817630978816445,0.0,0.0
1010,CS - Operating Systems,Memory Management - Paging and Page Table Size,0.04582733690366641,0.0,0.0
1011,General Aptitude,Verbal Ability - Analytical Reasoning,0.12170366001303264,0.0,0.0
1012,CS - Engineering Mathematics,Discrete Mathematics - Generating Functions,0.1054223297135872,0.013372853998532651,0.0
1013,CS - Digital Logic,Boolean Algebra - Logic Gates (XNOR),0.04861885724656857,0.0,0.0
1014,CS - Computer Organization and Architecture,Data Representation - IEEE 754 Floating-Point,0.07298604924561768,0.0046955245781364644,0.0
1015,GA - Analytical Aptitude,Seating Arrangement - Logical Deduction,0.017616999084000946,0.0,0.0
1016,CS - Engineering Mathematics,Linear Algebra - Eigenvalues and Eigenvectors of Special Matrices,0.1054223297135872,0.0,0.0
1017,CS - Operating System,Disk Scheduling - Shortest Seek Time First (SSTF) Algorithm,0.08113754992326849,0.0,0.0
1018,GA - Quantitative Aptitude,Averages - Data Correction in Averages,0.03920341122283779,0.0,0.0
1019,CS - Programming and Data Structures,"Data Structures - Trees, Tree Traversal, BST",0.10545683565696502,0.001923286867204696,0.0
1020,CS - Engineering Mathematics,Mathematical Logic - Logical Equivalence,0.1054223297135872,0.0,0.0
1021,CS - Operating System,Memory Management - Translation Lookaside Buffer (TLB),0.08113754992326849,0.0,0.0
1022,GA - Quantitative Aptitude,Algebra - Exponential Functions,0.03920341122283779,0.0,0.0
1023,CS - Engineering Mathematics,Linear Algebra - Eigenvalues of Matrix Powers,0.1054223297135872,0.0,0.0
1024,CS - Engineering Mathematics,Probability and Statistics - Conditional Probability (Pólya's Urn Scheme),0.1054223297135872,0.0,0.0
1025,DA - Data Structures,"Fundamental Data Structures - Stacks, Queues, and Hash Tables",0.0022064146551626714,0.0,0.0
1026,General Aptitude,Numerical Ability - Data Interpretation,0.12170366001303264,0.0,0.0
1027,GA - Verbal Ability,Vocabulary - Phrasal Verbs,0.02685821019834579,0.0,0.0
1028,CS - Computer Organization and Architecture,Memory Management - TLB and Virtual Memory Addressing,0.07298604924561768,0.0,0.0
1029,GA - Verbal Ability,English Grammar - Tenses,0.02685821019834579,0.0,0.15974226902893546
1030,CS - Databases,File Structures - B+ Tree Insertion,0.06487775641365104,0.0,0.0
1031,CS - Computer Networks,Application Layer - Web Browsing Protocol Sequence,0.048629636577785254,0.0,0.0
1032,CS - Computer Networks,Data Link Layer - Stop-and-Wait Protocol Utilization,0.048629636577785254,0.0,0.0
1033,CS - Operating Systems,Memory Management - Multi-level Paging,0.04582733690366641,0.0,0.0
1034,GA - Quantitative Aptitude,Probability - Binomial Probability,0.03920341122283779,0.0,0.0
1035,CS - Engineering Mathematics,Discrete Mathematics - Inclusion-Exclusion Principle,0.1054223297135872,0.001923286867204696,0.0
1036,CS - Operating System,Processes and Threads - Process Creation (fork() system call),0.08113754992326849,0.0,0.0
1037,GA - Quantitative Aptitude,Probability - Combinatorics and Probability,0.03920341122283779,0.0,0.0
1038,CS - Theory of Computation,Decidability - Decidable Problems for CFLs,0.07299755658574755,0.0,0.0
1039,CS - Algorithms,Algorithm Analysis - Analysis of Selection Algorithms (Min/Max finding),0.056817630978816445,0.0,0.0
1040,CS - Databases,Functional Dependencies - Trivial Dependencies,0.06487775641365104,0.0,0.0
1041,CS - Databases,File Structures and Indexing - B+ Tree Height and Search Cost Calculation,0.06487775641365104,0.0,0.0
1042,DA - Calculus,Differential Calculus - Convex Functions,0.00352253587875968,0.0,0.0
1043,CS - Digital Logic,Data Representation - 2's Complement Arithmetic,0.04861885724656857,0.02677916360968452,0.0
1044,CS - Computer Networks,Application Layer - HTTP (Non-Persistent Connections),0.048629636577785254,0.0,0.0
1045,GA - Analytical Aptitude,Logical Reasoning - Syllogism and Inference,0.017616999084000946,0.0,0.0
1046,CS - Computer Organization and Architecture,"Cache Memory - Cache Addressing, Set-Associative Mapping",0.07298604924561768,0.021787234042553196,0.0
1047,CS - Operating System,File Systems - Directory Implementation and File Operations,0.08113754992326849,0.0,0.0
1048,CS - Engineering Mathematics,Discrete Mathematics - Modular Arithmetic and Fermat's Little Theorem,0.1054223297135872,0.006154517975055029,0.0
1049,GA - Quantitative Aptitude,Number Theory - Properties of Prime Numbers,0.03920341122283779,0.0,0.0
1050,General Aptitude,Analytical Aptitude - Logical Deduction,0.12170366001303264,0.0,0.0
1051,CS - Algorithms,Sorting - Comparison Count Analysis for Sorting Algorithms on Nearly Sorted Data,0.056817630978816445,0.0012309035950110057,0.0
1052,GA - Quantitative Aptitude,Number Systems - Sequences and Series,0.03920341122283779,0.0,0.0
1053,GA - Quantitative Aptitude,Algebra - Functions and Inequalities,0.03920341122283779,0.0,0.0
1054,CS - Engineering Mathematics,Probability - Probability of Events,0.1054223297135872,0.0,0.0
1055,CS - Algorithms,Algorithm Analysis - Lower Bounds,0.056817630978816445,0.0,0.0
1056,CS - Engineering Mathematics,Calculus - Definite Integrals and Functional Equations,0.1054223297135872,0.0,0.0
1057,CS - Operating Systems,System Calls and Interrupts - Mode Transition,0.04582733690366641,0.0,0.0
1058,CS - Programming and Data Structures,Heaps - Properties of Max-Heaps and Conversions,0.10545683565696502,0.0,0.0
1059,CS - Programming and Data Structures,"Programming in C - Linked Lists, Pointers, and Dynamic Memory Allocation",0.10545683565696502,0.016596801173881143,0.0
1060,GA - Quantitative Aptitude,Mensuration - Area of Square and Circle,0.03920341122283779,0.0,0.0
1061,CS - Compiler Design,Code Optimization - Data Flow Analysis (Liveness Analysis),0.03243828900977912,0.0,0.0
1062,CS - Programming and Data Structures,Programming in C - Recursion and Infinite Loops,0.10545683565696502,0.012321056493030084,0.0
1063,CS - Digital Logic,Data Representation - 2's Complement Arithmetic Overflow,0.04861885724656857,0.029347028613352897,0.0
1064,CS - Digital Logic,Combinational Circuits - Hazards and Glitches,0.04861885724656857,0.0,0.0
1065,CS - Engineering Mathematics,Discrete Mathematics - Functions (Composition and Properties),0.1054223297135872,0.004928422597212033,0.0
1066,GA - Quantitative Aptitude,Algebra - Exponents,0.03920341122283779,0.0,0.0
1067,CS - Programming and Data Structures,Programming in C - Switch Statement and Operator Precedence,0.10545683565696502,0.06786500366837858,0.0
